Date,Open,High,Low,Close,Volume,Currency,Name
2019-02-13,1.0212,1.024,1.0074,1.0101,84603,USD,usd coin
2019-02-14,1.0184,1.0201,1.0068,1.0116,86484,USD,usd coin
2019-02-15,1.0116,1.0167,0.959,1.0006,83956,USD,usd coin
2019-02-16,1.0066,1.0067,0.9968,1.0003,82142,USD,usd coin
2019-02-17,1.0003,1.0229,0.9968,1.0049,121836,USD,usd coin
2019-02-18,1.0067,1.0338,0.9981,1.0189,89022,USD,usd coin
2019-02-19,1.0239,1.0439,1.0128,1.0301,111565,USD,usd coin
2019-02-20,1.0301,1.0599,1.0064,1.0383,39769,USD,usd coin
2019-02-21,1.0383,1.0442,1.0163,1.0231,133499,USD,usd coin
2019-02-22,1.0231,1.0501,1.0225,1.0364,87076,USD,usd coin
2019-02-23,1.0364,1.0501,1.0139,1.0302,120630,USD,usd coin
2019-02-24,1.0302,1.0334,0.9701,0.9739,125899,USD,usd coin
2019-02-25,0.9739,0.9884,0.9703,0.9754,118429,USD,usd coin
2019-02-26,0.9754,0.9966,0.9565,0.9895,114949,USD,usd coin
2019-02-27,0.9925,1.0045,0.9868,0.9882,109290,USD,usd coin
2019-02-28,0.9882,1.0045,0.984,0.9941,105530,USD,usd coin
2019-03-01,0.9941,1.0266,0.9907,1.0193,87756,USD,usd coin
2019-03-02,1.0193,1.0231,0.9946,0.9959,82385,USD,usd coin
2019-03-03,0.9979,1.0044,0.9946,0.9998,84022,USD,usd coin
2019-03-04,1.0023,1.0039,0.9667,0.9738,101989,USD,usd coin
2019-03-05,0.9739,1.011,0.9735,0.9972,106234,USD,usd coin
2019-03-06,0.9991,1.0045,0.9947,1.0042,81267,USD,usd coin
2019-03-07,1.0042,1.014,0.9947,1.0055,82614,USD,usd coin
2019-03-08,1.0055,1.0236,1.0044,1.0235,83357,USD,usd coin
2019-03-09,1.0235,1.0432,1.0233,1.0313,82490,USD,usd coin
2019-03-10,1.0313,1.0341,1.0141,1.0161,80784,USD,usd coin
2019-03-11,1.0188,1.0237,0.9877,0.9969,102437,USD,usd coin
2019-03-12,0.9969,1.0088,0.9896,1.0083,401946,USD,usd coin
2019-03-13,1.0083,1.0088,0.997,1.0035,100201,USD,usd coin
2019-03-14,1.0035,1.0048,0.9996,1.0024,101100,USD,usd coin
2019-03-15,1.0017,1.0094,1.0012,1.0023,104932,USD,usd coin
2019-03-16,1.0023,1.0252,1.0005,1.0161,109300,USD,usd coin
2019-03-17,1.0131,1.025,1.0113,1.0139,124148,USD,usd coin
2019-03-18,1.0139,1.0194,1.0004,1.008,97425,USD,usd coin
2019-03-19,1.0083,1.0094,1.0004,1.0066,92375,USD,usd coin
2019-03-20,1.0073,1.0092,1.0004,1.0023,105495,USD,usd coin
2019-03-21,1.0023,1.0227,1.0006,1.0072,115289,USD,usd coin
2019-03-22,1.0044,1.0099,1.0013,1.0064,123852,USD,usd coin
2019-03-23,1.0064,1.0193,1.0006,1.0075,90451,USD,usd coin
2019-03-24,1.0024,1.0103,0.9869,0.9884,89170,USD,usd coin
2019-03-25,0.9884,1.0002,0.9869,0.9967,132297,USD,usd coin
2019-03-26,0.9967,0.9998,0.9858,0.9864,84049,USD,usd coin
2019-03-27,0.9864,1.0106,0.9859,0.9965,220877,USD,usd coin
2019-03-28,0.9965,1.0036,0.9872,0.9975,76918,USD,usd coin
2019-03-29,1.001,1.0109,0.9949,1.0063,111985,USD,usd coin
2019-03-30,1.0063,1.0173,1.0028,1.0099,107365,USD,usd coin
2019-03-31,1.0099,1.0147,1.0027,1.0053,98524,USD,usd coin
2019-04-01,1.0088,1.011,1.0016,1.0035,155695,USD,usd coin
2019-04-02,1.0035,1.017,0.9522,0.9955,182421,USD,usd coin
2019-04-03,0.9965,1.0178,0.9813,0.9849,126774,USD,usd coin
2019-04-04,0.9849,1.055,0.9767,0.9834,120698,USD,usd coin
2019-04-05,0.9833,1.0118,0.9778,0.9845,167877,USD,usd coin
2019-04-06,0.9845,0.99,0.9704,0.9737,117138,USD,usd coin
2019-04-07,0.9753,1.0175,0.9705,0.9763,117361,USD,usd coin
2019-04-08,0.9763,1.0195,0.975,0.9914,182822,USD,usd coin
2019-04-09,0.9914,1.0091,0.9841,0.9869,97931,USD,usd coin
2019-04-10,0.9895,1.0289,0.9839,1.0185,162372,USD,usd coin
2019-04-11,1.0185,1.0212,0.9804,0.9904,118492,USD,usd coin
2019-04-12,0.9887,1.0086,0.9757,1.0034,109532,USD,usd coin
2019-04-13,1.0034,1.0077,0.9913,0.9986,93635,USD,usd coin
2019-04-14,0.9986,1.008,0.9926,0.9969,100052,USD,usd coin
2019-04-15,0.9969,1.0302,0.9836,0.9911,159253,USD,usd coin
2019-04-16,0.9911,1.0166,0.9883,1.0092,118941,USD,usd coin
2019-04-17,1.0092,1.0263,0.9833,0.9921,260187,USD,usd coin
2019-04-18,0.9921,1.0353,0.9898,1.019,88902,USD,usd coin
2019-04-19,1.0208,1.0281,0.9596,0.9786,167981,USD,usd coin
2019-04-20,0.9786,0.9984,0.9737,0.9905,99656,USD,usd coin
2019-04-21,0.9905,1.0014,0.9503,0.9584,88619,USD,usd coin
2019-04-22,0.9584,0.9774,0.9492,0.9726,160887,USD,usd coin
2019-04-23,0.9726,0.9849,0.9369,0.9427,90031,USD,usd coin
2019-04-24,0.9427,0.986,0.9366,0.985,133294,USD,usd coin
2019-04-25,0.985,1.0229,0.9545,1.0112,496624,USD,usd coin
2019-04-26,1.011,1.045,1.011,1.0445,1782707,USD,usd coin
2019-04-27,1.0445,1.0449,1.0001,1.0021,154422,USD,usd coin
2019-04-28,1.0021,1.0137,0.9989,1.0047,158428,USD,usd coin
2019-04-29,1.0047,1.0131,0.998,1.0035,159614,USD,usd coin
2019-04-30,1.0035,1.0153,1.0032,1.0107,114661,USD,usd coin
2019-05-01,1.0107,1.0249,1.003,1.0174,152150,USD,usd coin
2019-05-02,1.0174,1.0234,1.0084,1.022,142503,USD,usd coin
2019-05-03,1.0233,1.0335,1.0067,1.0212,390488,USD,usd coin
2019-05-04,1.0212,1.0251,1.0066,1.0078,237627,USD,usd coin
2019-05-05,1.0078,1.0217,1.0001,1.0051,118892,USD,usd coin
2019-05-06,1.0051,1.0248,0.9946,1.017,269559,USD,usd coin
2019-05-07,1.017,1.026,1.0144,1.0221,228408,USD,usd coin
2019-05-08,1.0216,1.0269,1.0126,1.0189,196892,USD,usd coin
2019-05-09,1.02,1.0223,1.005,1.0066,959691,USD,usd coin
2019-05-10,1.0066,1.0201,1.0026,1.0064,2324544,USD,usd coin
2019-05-11,1.0064,1.0082,0.9898,0.9983,4396700,USD,usd coin
2019-05-12,0.9983,1.0039,0.9896,1.0019,3649144,USD,usd coin
2019-05-13,1.0019,1.0094,0.9905,0.9956,2522309,USD,usd coin
2019-05-14,0.9956,1.0074,0.993,1.0016,1718074,USD,usd coin
2019-05-15,1.0016,1.0038,0.9934,0.9978,1909831,USD,usd coin
2019-05-16,0.9975,1.0107,0.9961,0.9991,1825011,USD,usd coin
2019-05-17,0.9991,1.0363,0.9944,1.0,2063206,USD,usd coin
2019-05-18,1.0,1.0,0.994,0.9958,697392,USD,usd coin
2019-05-19,0.9958,1.0003,0.9913,0.9971,1173640,USD,usd coin
2019-05-20,0.9971,1.0014,0.9939,0.9953,900828,USD,usd coin
2019-05-21,0.9952,1.0007,0.9934,0.9965,872548,USD,usd coin
2019-05-22,0.996,1.0055,0.9952,1.0017,953032,USD,usd coin
2019-05-23,1.0017,1.0024,0.9911,0.9954,410709,USD,usd coin
2019-05-24,0.9966,1.014,0.9948,1.0134,239096,USD,usd coin
2019-05-25,1.0133,1.0216,1.0092,1.0204,166499,USD,usd coin
2019-05-26,1.0204,1.0217,0.9881,0.9952,842652,USD,usd coin
2019-05-27,0.995,0.9988,0.9828,0.9956,835753,USD,usd coin
2019-05-28,0.9956,1.0039,0.9947,1.0004,283444,USD,usd coin
2019-05-29,1.0,1.0032,0.9867,0.9895,252941,USD,usd coin
2019-05-30,0.9881,1.0035,0.9847,0.992,820454,USD,usd coin
2019-05-31,0.992,1.0024,0.992,0.9978,784952,USD,usd coin
2019-06-01,0.9982,1.0036,0.996,1.0,639878,USD,usd coin
2019-06-02,1.0,1.0043,0.9977,0.9989,206178,USD,usd coin
2019-06-03,0.9987,1.0039,0.9939,0.9992,540970,USD,usd coin
2019-06-04,0.9996,1.0083,0.9956,0.9998,750101,USD,usd coin
2019-06-05,0.9998,1.0007,0.9889,0.9902,335497,USD,usd coin
2019-06-06,0.9902,0.9999,0.9784,0.9968,227410,USD,usd coin
2019-06-07,0.995,0.9993,0.992,0.9963,329363,USD,usd coin
2019-06-08,0.9963,0.9988,0.9878,0.9907,192817,USD,usd coin
2019-06-09,0.9907,0.9974,0.963,0.9858,208797,USD,usd coin
2019-06-10,0.9858,0.997,0.9815,0.995,351740,USD,usd coin
2019-06-11,0.9942,1.0022,0.9746,0.9808,218428,USD,usd coin
2019-06-12,0.9844,0.9962,0.9706,0.9937,809018,USD,usd coin
2019-06-13,0.9937,1.0009,0.9926,0.9971,426314,USD,usd coin
2019-06-14,0.9971,1.0101,0.9892,1.0082,224936,USD,usd coin
2019-06-15,1.0082,1.0088,0.9937,1.0002,405975,USD,usd coin
2019-06-16,1.0002,1.0048,0.9977,1.0015,791541,USD,usd coin
2019-06-17,1.0015,1.0337,0.9774,0.9872,103016,USD,usd coin
2019-06-18,0.9872,1.0226,0.9775,1.0069,140086,USD,usd coin
2019-06-19,1.0069,1.0227,0.9995,1.0064,146383,USD,usd coin
2019-06-20,1.0064,1.0162,1.004,1.0075,169672,USD,usd coin
2019-06-21,1.007,1.0106,0.9648,0.9948,275686,USD,usd coin
2019-06-22,0.9948,1.0064,0.9901,1.004,446108,USD,usd coin
2019-06-23,1.004,1.006,0.9887,1.0035,191994,USD,usd coin
2019-06-24,1.0035,1.0185,0.9935,1.0125,102683,USD,usd coin
2019-06-25,1.0125,1.0364,1.0063,1.023,102843,USD,usd coin
2019-06-26,1.023,1.0421,0.9855,1.006,393666,USD,usd coin
2019-06-27,1.006,1.0278,0.9987,1.0146,743627,USD,usd coin
2019-06-28,1.0146,1.0277,1.0048,1.013,185935,USD,usd coin
2019-06-29,1.0138,1.0202,0.9938,1.0143,216253,USD,usd coin
2019-06-30,1.0146,1.0178,0.9828,0.9848,122514,USD,usd coin
2019-07-01,0.9848,1.0165,0.9829,1.0127,193712,USD,usd coin
2019-07-02,1.0127,1.0317,0.9939,1.0013,150509,USD,usd coin
2019-07-03,1.0013,1.015,0.9913,1.0022,149736,USD,usd coin
2019-07-04,1.0022,1.0099,0.9906,0.9913,176151,USD,usd coin
2019-07-05,0.9913,1.0001,0.9895,0.995,165603,USD,usd coin
2019-07-06,0.995,0.9986,0.9864,0.9926,83440,USD,usd coin
2019-07-07,0.9926,1.0,0.9867,0.9952,108520,USD,usd coin
2019-07-08,0.9952,1.0063,0.9893,1.0006,82625,USD,usd coin
2019-07-09,1.0006,1.0049,0.9935,0.9977,470072,USD,usd coin
2019-07-10,0.9977,1.0062,0.993,1.0014,256041,USD,usd coin
2019-07-11,1.0014,1.0033,0.9946,1.0012,1286200,USD,usd coin
2019-07-12,1.0012,1.0131,0.9972,1.007,184498,USD,usd coin
2019-07-13,1.007,1.0079,0.9944,1.0012,561765,USD,usd coin
2019-07-14,1.0012,1.0065,0.9973,0.9999,798330,USD,usd coin
2019-07-15,0.9999,1.0152,0.9959,1.0054,220935,USD,usd coin
2019-07-16,1.0054,1.0095,0.9948,0.9966,366476,USD,usd coin
2019-07-17,0.9966,1.0042,0.9905,0.9957,158862,USD,usd coin
2019-07-18,0.9957,1.0037,0.9871,0.9988,692479,USD,usd coin
2019-07-19,0.9988,1.0068,0.9973,1.0007,432449,USD,usd coin
2019-07-20,1.0007,1.0077,0.9981,1.0006,499824,USD,usd coin
2019-07-21,1.0006,1.0057,0.9966,0.9985,607974,USD,usd coin
2019-07-22,0.9985,1.004,0.997,1.0008,661506,USD,usd coin
2019-07-23,1.0008,1.011,0.9989,1.0021,299327,USD,usd coin
2019-07-24,1.0021,1.0057,0.9951,0.996,182303,USD,usd coin
2019-07-25,0.996,1.0113,0.9933,0.9983,130200,USD,usd coin
2019-07-26,0.9983,1.0033,0.9932,0.9986,211701,USD,usd coin
2019-07-27,0.9986,1.0033,0.9946,0.9993,406063,USD,usd coin
2019-07-28,0.9993,1.0047,0.9955,0.9983,305427,USD,usd coin
2019-07-29,0.9983,1.0091,0.9967,0.9983,271702,USD,usd coin
2019-07-30,0.9988,1.0005,0.985,0.9939,524069,USD,usd coin
2019-07-31,0.9925,1.0006,0.9916,0.9985,452522,USD,usd coin
2019-08-01,0.9985,1.0079,0.9766,0.9964,112023,USD,usd coin
2019-08-02,0.9964,1.0171,0.9924,1.0026,255275,USD,usd coin
2019-08-03,1.0026,1.0079,0.9969,1.0011,195596,USD,usd coin
2019-08-04,1.0011,1.0024,0.9793,0.9847,140206,USD,usd coin
2019-08-05,0.9847,0.9976,0.9724,0.9958,276738,USD,usd coin
2019-08-06,0.9958,1.0029,0.9896,1.0015,22483548,USD,usd coin
2019-08-07,1.0016,1.0061,0.9999,1.0005,19736250,USD,usd coin
2019-08-08,1.0005,1.0067,1.0001,1.0012,16845520,USD,usd coin
2019-08-09,1.0012,1.0036,1.0,1.0017,13089639,USD,usd coin
2019-08-10,1.0017,1.0087,0.9956,1.0028,18443792,USD,usd coin
2019-08-11,1.0028,1.0035,0.9751,1.0011,10438425,USD,usd coin
2019-08-12,1.0012,1.0037,0.9939,1.0014,15071300,USD,usd coin
2019-08-13,1.0014,1.0062,0.9994,1.0033,12694608,USD,usd coin
2019-08-14,1.0032,1.0065,1.0006,1.0032,16009931,USD,usd coin
2019-08-15,1.0032,1.0055,0.9873,1.0009,21524280,USD,usd coin
2019-08-16,1.0011,1.0066,0.9643,0.9994,22867292,USD,usd coin
2019-08-17,0.9994,1.002,0.9983,1.0002,15470039,USD,usd coin
2019-08-18,1.0002,1.0018,0.9852,0.9991,13713796,USD,usd coin
2019-08-19,0.9991,1.0123,0.9625,0.9992,17592194,USD,usd coin
2019-08-20,0.9992,1.0027,0.997,0.9996,16454094,USD,usd coin
2019-08-21,0.9996,1.0039,0.9993,1.0013,16429739,USD,usd coin
2019-08-22,1.0013,1.0021,0.998,0.9991,17938578,USD,usd coin
2019-08-23,0.9991,1.0005,0.9966,0.9987,25404696,USD,usd coin
2019-08-24,0.9987,1.0008,0.9953,0.999,18663984,USD,usd coin
2019-08-25,0.999,1.0032,0.9847,1.0,22651412,USD,usd coin
2019-08-26,1.0001,1.0055,0.9971,1.0017,30568188,USD,usd coin
2019-08-27,1.0017,1.0149,0.9996,1.0015,19459944,USD,usd coin
2019-08-28,1.0015,1.0081,0.9747,1.0006,32604596,USD,usd coin
2019-08-29,1.0005,1.0102,0.9688,1.0001,21205188,USD,usd coin
2019-08-30,1.0002,1.0028,0.8814,0.9993,19322334,USD,usd coin
2019-08-31,0.9993,1.0004,0.999,0.9995,17709776,USD,usd coin
2019-09-01,0.9995,0.9999,0.9976,0.9976,17443806,USD,usd coin
2019-09-02,0.9976,1.0003,0.9915,0.9977,31487408,USD,usd coin
2019-09-03,0.9977,1.0,0.9974,0.9985,24835810,USD,usd coin
2019-09-04,0.9985,1.0034,0.9973,0.9991,19844410,USD,usd coin
2019-09-05,0.9991,1.0003,0.9925,0.9992,13091347,USD,usd coin
2019-09-06,0.9992,1.0042,0.9793,0.9989,23130616,USD,usd coin
2019-09-07,0.999,1.0075,0.9914,0.9977,11187484,USD,usd coin
2019-09-08,0.9976,1.0119,0.9789,0.999,9067585,USD,usd coin
2019-09-09,0.999,1.009,0.9746,0.9993,17796672,USD,usd coin
2019-09-10,0.9993,1.0048,0.9854,1.0005,18471662,USD,usd coin
2019-09-11,1.0005,1.0089,0.9901,1.0,13658865,USD,usd coin
2019-09-12,1.0,1.0054,0.9837,0.9987,14208551,USD,usd coin
2019-09-13,0.9987,1.0012,0.9937,0.9983,15364436,USD,usd coin
2019-09-14,0.9981,1.0008,0.9874,0.9976,12280989,USD,usd coin
2019-09-15,0.9976,1.0001,0.9912,0.999,10075355,USD,usd coin
2019-09-16,0.999,1.0039,0.995,0.9985,19118778,USD,usd coin
2019-09-17,0.9985,1.0014,0.9977,0.9997,30922970,USD,usd coin
2019-09-18,0.9997,1.001,0.9983,0.9999,22959776,USD,usd coin
2019-09-19,0.9999,1.0047,0.9954,0.9979,28686956,USD,usd coin
2019-09-20,0.9978,1.0017,0.9976,1.0004,20896692,USD,usd coin
2019-09-21,1.0004,1.0013,0.9992,1.0008,11440370,USD,usd coin
2019-09-22,1.0008,1.0017,0.9997,1.0001,14598162,USD,usd coin
2019-09-23,1.0001,1.0026,0.9997,1.0007,20361420,USD,usd coin
2019-09-24,1.0007,1.0075,0.99,0.9965,36435640,USD,usd coin
2019-09-25,0.9965,1.0002,0.9962,0.9996,18982932,USD,usd coin
2019-09-26,0.9996,1.0019,0.9992,0.9998,18017158,USD,usd coin
2019-09-27,0.9998,1.0013,0.9975,0.9981,12560949,USD,usd coin
2019-09-28,0.9981,0.9995,0.9974,0.9981,16510417,USD,usd coin
2019-09-29,0.9981,0.9998,0.9979,0.9985,11586056,USD,usd coin
2019-09-30,0.9985,1.0006,0.9975,0.9978,14928580,USD,usd coin
2019-10-01,0.9978,0.9992,0.9966,0.9975,13129473,USD,usd coin
2019-10-02,0.9975,0.9995,0.9971,0.9975,23849088,USD,usd coin
2019-10-03,0.9975,1.0006,0.9972,0.9988,29112656,USD,usd coin
2019-10-04,0.9988,1.0008,0.9976,0.9978,18071184,USD,usd coin
2019-10-05,0.9978,0.9994,0.9978,0.998,18842116,USD,usd coin
2019-10-06,0.998,0.9998,0.9973,0.9996,25442584,USD,usd coin
2019-10-07,0.9996,1.0,0.9976,0.998,28015368,USD,usd coin
2019-10-08,0.998,0.9998,0.9975,0.9989,23807968,USD,usd coin
2019-10-09,0.9989,1.0006,0.9974,0.9976,29466098,USD,usd coin
2019-10-10,0.9976,0.9987,0.9966,0.997,29977536,USD,usd coin
2019-10-11,0.997,1.0005,0.9966,0.9993,19514752,USD,usd coin
2019-10-12,0.9993,0.9999,0.9981,0.9993,10036928,USD,usd coin
2019-10-13,0.9993,0.9997,0.9977,0.9994,9374233,USD,usd coin
2019-10-14,0.9994,0.9998,0.9979,0.9993,9650094,USD,usd coin
2019-10-15,0.9994,1.0008,0.9986,1.0004,12144286,USD,usd coin
2019-10-16,1.0003,1.0009,0.9992,0.9995,12907257,USD,usd coin
2019-10-17,0.9995,1.0006,0.999,0.9995,12526155,USD,usd coin
2019-10-18,0.9995,1.0002,0.9989,0.999,12619645,USD,usd coin
2019-10-19,0.999,0.9999,0.9985,0.9988,5701882,USD,usd coin
2019-10-20,0.9989,0.9997,0.9981,0.9984,7315130,USD,usd coin
2019-10-21,0.9984,0.9999,0.9979,0.9982,18257416,USD,usd coin
2019-10-22,0.9982,0.9996,0.9978,0.9991,20714712,USD,usd coin
2019-10-23,0.9991,1.0009,0.9986,0.9995,24408320,USD,usd coin
2019-10-24,0.9993,0.9998,0.9976,0.9986,17335420,USD,usd coin
2019-10-25,0.9983,0.9997,0.9914,0.9983,25565932,USD,usd coin
2019-10-26,0.9984,0.9997,0.9923,0.9975,30242254,USD,usd coin
2019-10-27,0.9975,0.9984,0.9965,0.9972,13149031,USD,usd coin
2019-10-28,0.9971,0.9994,0.9964,0.9982,22462778,USD,usd coin
2019-10-29,0.998,0.9998,0.9974,0.9979,18945532,USD,usd coin
2019-10-30,0.9979,1.0002,0.9972,0.9991,24545720,USD,usd coin
2019-10-31,0.9991,1.0001,0.9978,0.9983,18870456,USD,usd coin
2019-11-01,0.9983,1.0001,0.9967,0.9988,21382760,USD,usd coin
2019-11-02,0.9988,0.9992,0.9972,0.9977,18127284,USD,usd coin
2019-11-03,0.9977,1.0,0.997,0.9991,13777481,USD,usd coin
2019-11-04,0.9991,1.0002,0.9942,0.9978,23853840,USD,usd coin
2019-11-05,0.9978,0.9999,0.9974,0.999,12253634,USD,usd coin
2019-11-06,0.999,1.0006,0.9988,1.0,10523378,USD,usd coin
2019-11-07,1.0,1.0023,0.9998,1.0007,11649394,USD,usd coin
2019-11-08,1.0008,1.0043,1.0005,1.0014,12367306,USD,usd coin
2019-11-09,1.0014,1.0018,0.9981,1.0004,7636134,USD,usd coin
2019-11-10,1.0004,1.0029,0.9994,1.0017,10302918,USD,usd coin
2019-11-11,1.0017,1.0051,0.9991,1.0015,16586945,USD,usd coin
2019-11-12,1.0015,1.0032,1.0003,1.0007,21817180,USD,usd coin
2019-11-13,1.0007,1.0032,0.9992,1.002,23835208,USD,usd coin
2019-11-14,1.002,1.0039,1.0016,1.0023,15113846,USD,usd coin
2019-11-15,1.0023,1.0039,1.0007,1.0017,11534791,USD,usd coin
2019-11-16,1.0017,1.0018,1.0,1.0011,14774318,USD,usd coin
2019-11-17,1.0011,1.0017,1.0002,1.0004,14714887,USD,usd coin
2019-11-18,1.0004,1.0042,1.0002,1.0021,20797648,USD,usd coin
2019-11-19,1.0021,1.0035,1.0008,1.0015,18105900,USD,usd coin
2019-11-20,1.0015,1.0044,0.9997,1.0021,17120940,USD,usd coin
2019-11-21,1.0021,1.0073,1.0004,1.0011,15718528,USD,usd coin
2019-11-22,1.0011,1.0038,0.9981,0.9989,43185124,USD,usd coin
2019-11-23,0.9989,0.9995,0.998,0.9984,31892096,USD,usd coin
2019-11-24,0.9984,1.0001,0.9984,0.9995,19534700,USD,usd coin
2019-11-25,0.9995,1.0003,0.9959,0.9987,27312864,USD,usd coin
2019-11-26,0.999,1.0016,0.9986,0.9992,29657170,USD,usd coin
2019-11-27,0.9992,1.0004,0.9984,0.9991,54663004,USD,usd coin
2019-11-28,0.9991,0.9999,0.9985,0.9989,41430284,USD,usd coin
2019-11-29,0.9989,1.0,0.9985,0.9988,31856156,USD,usd coin
2019-11-30,0.9988,1.0,0.9985,0.9991,29312458,USD,usd coin
2019-12-01,0.9991,1.0005,0.9987,0.999,37768104,USD,usd coin
2019-12-02,0.9988,1.0003,0.9988,0.9993,23871712,USD,usd coin
2019-12-03,0.9993,1.0004,0.9984,0.9991,23870656,USD,usd coin
2019-12-04,0.9991,1.0007,0.9978,0.9996,25219672,USD,usd coin
2019-12-05,0.9996,1.0011,0.9989,0.9993,13951300,USD,usd coin
2019-12-06,0.9993,1.0003,0.9983,0.9987,16551354,USD,usd coin
2019-12-07,0.9986,1.0007,0.9982,0.9986,16145069,USD,usd coin
2019-12-08,0.9986,0.9994,0.9961,0.999,13593696,USD,usd coin
2019-12-09,0.999,1.0009,0.998,1.0,22784992,USD,usd coin
2019-12-10,1.0,1.0018,0.9996,0.9998,20953310,USD,usd coin
2019-12-11,0.9998,1.0014,0.9997,1.0008,17955640,USD,usd coin
2019-12-12,1.0008,1.002,1.0005,1.001,16512191,USD,usd coin
2019-12-13,1.001,1.0022,0.9999,1.0006,14558855,USD,usd coin
2019-12-14,1.0006,1.0015,1.0002,1.0006,17807360,USD,usd coin
2019-12-15,1.0006,1.0018,1.0002,1.0014,15280215,USD,usd coin
2019-12-16,1.0014,1.0027,1.0006,1.0021,16238151,USD,usd coin
2019-12-17,1.0021,1.0026,1.0007,1.0013,20572956,USD,usd coin
2019-12-18,1.0013,1.0017,0.9985,0.9989,26262144,USD,usd coin
2019-12-19,0.9989,1.0014,0.9984,1.0005,23623328,USD,usd coin
2019-12-20,1.0005,1.0012,0.9995,0.9998,16725806,USD,usd coin
2019-12-21,0.9998,1.0001,0.999,0.9996,18239976,USD,usd coin
2019-12-22,0.9996,1.0002,0.9989,0.9989,17201224,USD,usd coin
2019-12-23,0.9989,1.0007,0.9982,1.0005,21450148,USD,usd coin
2019-12-24,1.0005,1.0023,1.0,1.0009,19448844,USD,usd coin
2019-12-25,1.0009,1.002,0.9993,1.0011,10078000,USD,usd coin
2019-12-26,1.0011,1.0024,1.0009,1.0022,9323518,USD,usd coin
2019-12-27,1.0022,1.0043,1.0012,1.0016,11202470,USD,usd coin
2019-12-28,1.0016,1.0032,1.0012,1.0019,10659192,USD,usd coin
2019-12-29,1.0019,1.003,0.9998,1.0011,15787522,USD,usd coin
2019-12-30,1.0011,1.0036,1.0011,1.0032,14535076,USD,usd coin
2019-12-31,1.0032,1.0075,1.0028,1.0037,12120642,USD,usd coin
2020-01-01,1.0037,1.0042,1.0025,1.0035,7285477,USD,usd coin
2020-01-02,1.0035,1.0046,1.0023,1.0027,10654398,USD,usd coin
2020-01-03,1.0027,1.0036,1.0005,1.0011,11584591,USD,usd coin
2020-01-04,1.0011,1.0022,1.0006,1.0009,6668267,USD,usd coin
2020-01-05,1.0009,1.0017,0.9985,1.001,7980494,USD,usd coin
2020-01-06,1.001,1.0015,0.9998,0.9999,10587246,USD,usd coin
2020-01-07,0.9999,1.0017,0.998,0.9991,14436945,USD,usd coin
2020-01-08,0.9991,1.0015,0.9985,1.001,16181339,USD,usd coin
2020-01-09,1.001,1.0012,0.9997,1.0007,9753297,USD,usd coin
2020-01-10,1.0007,1.002,0.9999,1.0008,19751496,USD,usd coin
2020-01-11,1.0008,1.0013,0.9999,1.0005,15892520,USD,usd coin
2020-01-12,1.0005,1.0013,0.9996,1.0004,16870938,USD,usd coin
2020-01-13,1.0004,1.0021,1.0,1.0007,22319762,USD,usd coin
2020-01-14,1.0007,1.0029,0.9991,1.0,31751042,USD,usd coin
2020-01-15,1.0,1.0024,0.9997,1.0013,19444728,USD,usd coin
2020-01-16,1.0013,1.0033,1.0007,1.0013,25577454,USD,usd coin
2020-01-17,1.0014,1.0027,1.0005,1.0018,26598360,USD,usd coin
2020-01-18,1.0018,1.002,1.0002,1.0008,23889848,USD,usd coin
2020-01-19,1.0008,1.0034,1.0002,1.0007,25833166,USD,usd coin
